setting,Accuracy_Overall,F1_Overall,Precision_Overall,Recall_Overall,"Accuracy_intake, assessment, and diagnosis","F1_intake, assessment, and diagnosis","Precision_intake, assessment, and diagnosis","Recall_intake, assessment, and diagnosis",Accuracy_treatment planning,F1_treatment planning,Precision_treatment planning,Recall_treatment planning,Accuracy_counseling skills and interventions,F1_counseling skills and interventions,Precision_counseling skills and interventions,Recall_counseling skills and interventions,Accuracy_professional practice and ethics,F1_professional practice and ethics,Precision_professional practice and ethics,Recall_professional practice and ethics,Accuracy_core counseling attributes,F1_core counseling attributes,Precision_core counseling attributes,Recall_core counseling attributes
Llama3-OpenBioLLM-70B_few-shot_None_5,0.23460000000000003,0.09447021307622312,0.05865000000000001,,0.21989999999999998,0.08965156430468556,0.054974999999999996,,0.22260000000000002,0.09058540447707035,0.055650000000000005,,0.2475,0.09876020000406141,0.061875,,0.2358,0.0949704961109077,0.05895,,0.3971,0.14165802496089297,0.099275,
Llama3-OpenBioLLM-70B_few-shot_None_3,0.7176999999999998,0.7134736705790502,0.718460245448545,0.7179871880698365,0.7299000000000001,0.7217956599085601,0.7265450130955329,0.7270357539535649,0.7360000000000002,0.7279903356765607,0.7369924758640504,0.7303194143732865,0.7165999999999998,0.7108019838715197,0.7176395610137967,0.715509067195023,0.7085000000000001,0.7042699654277577,0.7088993564852107,0.7075954990315623,0.613,0.5847732429349514,0.5977761981125032,0.5938487252563991
medalpaca-7b_few-shot_sc_1,0.249,0.09926953663659763,0.06225,,0.2643,0.10410538497359012,0.066075,,0.24070000000000003,0.09649949909606952,0.060175000000000006,,0.24209999999999998,0.09697380110520111,0.060524999999999995,,0.21970000000000003,0.08974069372852432,0.05492500000000001,,0.17220000000000002,0.07298001876565757,0.043050000000000005,
meditron-70b_few-shot_None_1,0.5556,0.45025181292683364,0.4710379757123946,0.44382519821645566,0.5867,0.47590344212664204,0.4914564395826301,0.47378355195420846,0.5878,0.4753653840972475,0.5075500189535888,0.47043586001608256,0.5235000000000001,0.4212387236184418,0.44042120465755646,0.4166678803167567,0.5740000000000001,0.462658752203847,0.48832301710137616,0.4539166799256462,0.4298999999999999,0.30978986116698815,0.36029269665686703,0.32494479107003643
Asclepius-7B_few-shot_sc_1,0.23520000000000002,0.09740164011132224,0.0808394201256729,0.24912942630246132,0.25830000000000003,0.10645036082483643,0.1090154485099257,0.25234295756472536,0.24060000000000004,0.10436591205180966,0.13624186391841073,0.25030445665707224,0.24029999999999999,0.09661899434007346,0.0604091746945576,0.24708777465157142,0.22119999999999998,0.091364308077372,0.056251115029283386,,0.1711,0.07254366702463443,0.042775,
meditron-70b_few-shot_sc_5,0.23689999999999994,0.09539225975221996,0.059224999999999986,,0.2151,0.08804994113105433,0.053775,,0.22630000000000006,0.09190544520714161,0.056575000000000014,,0.2587,0.1022500529251881,0.064675,,0.23930000000000004,0.09595187303759832,0.05982500000000001,,0.39630000000000004,0.14150310105687108,0.09907500000000001,
Asclepius-13B_few-shot_None_3,0.31249999999999994,0.26122716010133534,0.32543920181063435,0.2513501424418094,0.2956,0.23877070643637852,0.2960199012590751,0.24200766900625653,0.31699999999999995,0.27162596625413793,0.33520280962246524,0.25457076003274154,0.3018,0.25556619919871343,0.3346304723370968,0.23874839804579603,0.3491,0.29187351086700586,0.36220650865328025,0.2762696525543579,0.35169999999999996,0.19769748083696448,0.2086120997583927,0.19702416756031113
llama-2-7b-chat-hf_few-shot_sc_1,0.43639999999999995,0.40147425020680083,0.45581624453318476,0.4250490914644103,0.40559999999999996,0.3705233234501555,0.42006471402424306,0.4055561901170222,0.42690000000000006,0.3938420107152488,0.4310117521538663,0.41637011431793247,0.4354999999999999,0.400191177253971,0.46215333076242504,0.426092485332002,0.4610000000000001,0.4401079241278775,0.49614725388776904,0.45242885210218786,0.2607,0.24669315731906477,0.42181245828953856,0.28789794358886367
Meta-Llama-3-8B-Instruct_few-shot_None_5,0.2345,0.11918705857862416,0.13690528959685005,0.25248634096350064,0.229,0.12740510290766113,0.1379904342959445,0.25671091410925134,0.2528,0.13377319701437732,0.1606577087551084,0.2733671796682073,0.2595,0.13236460746323633,0.15528383725843817,0.25805036236115336,0.23190000000000002,0.10576673009377352,0.08943468233485286,0.24347269206026717,0.3845,0.19982370508620292,0.2159936948068732,0.2711512184550185
MentaLLaMA-chat-13B_few-shot_sc_5,0.23170000000000002,0.09333787727959596,0.057925000000000004,,0.22409999999999997,0.09108119464317571,0.05602499999999999,,0.223,0.09073841018566706,0.05575,,0.2545,0.10096807069533897,0.063625,,0.2409,0.09662365169236481,0.060225,,0.38659999999999994,0.13897490161606707,0.09664999999999999,
Llama-2-7b-hf_few-shot_None_3,0.3311,0.3264930944972766,0.33044883227522814,0.3314191072709744,0.34720000000000006,0.3353182301370491,0.3392108599856727,0.34142166429075876,0.30689999999999995,0.2993767049448425,0.3035603431256277,0.30321500706568316,0.3166,0.311685420637816,0.316957498426631,0.3171046233844594,0.32480000000000003,0.3189810376859459,0.323609284062866,0.32504044080388667,0.47679999999999995,0.4735400988271741,0.464099199111643,0.5302160777266365
Llama-2-7b-hf_few-shot_None_1,0.2828,0.22680950274202305,0.2341614008708836,0.22699076240155325,0.2973,0.23925040193298497,0.24709833804680442,0.24231307653287315,0.24770000000000003,0.20103046522448811,0.20849837848714425,0.2002949236022871,0.2664,0.21383684371610032,0.22367053125496916,0.2141745947668713,0.3117,0.2485951156886413,0.2600636246728829,0.24475126537684447,0.5212,0.4085706099021501,0.4646085684910733,0.4169312913310403
Asclepius-13B_zero-shot_None_0,0.32539999999999997,0.31168667007602474,0.33790259080051166,0.3283207685763781,0.2782,0.26273329967935494,0.2873343290089779,0.292644479036319,0.3779,0.3719353910350194,0.40516771896183684,0.3832343772440695,0.3575,0.3376207770242462,0.36428846854886904,0.3515399638372328,0.34,0.3346922886062868,0.3619287357307469,0.35027299597495865,0.4355,0.39290723633272584,0.5748351115654912,0.4034966643423557
meditron-7b_few-shot_sc_5,0.23210000000000006,0.13663397191097545,0.1946526190312724,0.24519350392527162,0.2241,0.13802303620125134,0.17554786432263225,0.24568330641039474,0.21080000000000002,0.12419569931229182,0.19745053173345678,0.23231153834846618,0.24719999999999992,0.13342383419618084,0.21334248553111407,0.24734397029584837,0.2438,0.1517788676696869,0.21699522305682742,0.24405748884737147,0.3873,0.13918374162003647,0.096825,
Llama-2-13b-hf_few-shot_sc_5,0.23950000000000005,0.16401476731460002,0.17752148267972165,0.236505792342132,0.23070000000000002,0.15767747015312816,0.14812127426971256,0.23211599007462436,0.2489,0.17261415451726442,0.15761350215602932,0.24973802746462348,0.22510000000000005,0.1590595228720195,0.21692313892122217,0.23785203162111235,0.2611,0.17213318727571153,0.18846760457517028,0.23514595820770232,0.3098,0.19268417812610944,0.16711942344395336,0.26628594237757247
Llama3-Med42-70B_few-shot_None_3,0.6965,0.6394512161300738,0.6490764242188375,0.6424079173139209,0.7310000000000001,0.6702696889113935,0.6756377207671211,0.6725133167142496,0.7076999999999998,0.6983091799139417,0.7127466230250441,0.7033968642877297,0.6991,0.6313407202898439,0.6441171608759346,0.6364259398168318,0.6916,0.6870436941317755,0.6959470187390683,0.689637251356459,0.605,0.5780222058323314,0.5922747594119031,0.586807799542754
